Review_ID,Movie_ID,Reviewer_Name,Review_Rating,Reviewer_Nationality,Reviewer_Age,Review_Date,Sex
10983,Aladdin,Amanda Obrien,8,Germany,70,10/8/2024,Female
11233,Au revoir les enfants,Juan Morrow,6,USA,41,10/8/2024,Female
11381,Annie Hall,Kimberly Hall,10,China,31,10/8/2024,Male
11506,Papillon,Diana Smith,8,India,31,10/8/2024,Male
11544,The Exorcist,Stephanie Wilkinson,5,UK,69,10/8/2024,Male
11552,The Exorcist,Evan White,10,Canada,73,10/8/2024,Male
11820,Who's Afraid of Virginia Woolf?,Samantha Gray,8,USA,54,10/8/2024,Male
11900,Per un pugno di dollari,Dale Mendoza,9,France,41,10/8/2024,Female
12057,Anatomy of a Murder,Timothy Castillo,7,France,53,10/8/2024,Female
12091,Touch of Evil,Joel Taylor,8,UK,44,10/8/2024,Male
12185,The Killing,Laura Gutierrez,10,USA,56,10/8/2024,Female
12259,La Strada,Brandon Jenkins,8,UK,72,10/8/2024,Female
12263,La Strada,Michael Morris,8,India,75,10/8/2024,Female
12390,In a Lonely Place,Christopher Ramirez,10,UK,21,10/8/2024,Female
12550,Laura,Curtis Franklin,10,China,30,10/8/2024,Female
12647,The Maltese Falcon,Joseph Cook,9,France,59,10/8/2024,Female
12650,The Maltese Falcon,Peggy Wall,8,India,63,10/8/2024,Female
12851,Marriage Story,John Novak,8,USA,74,10/8/2024,Male
12950,"I, Daniel Blake",Laura Hutchinson,7,USA,19,10/8/2024,Male
13041,Sing Street,Heather Pope,10,USA,44,10/8/2024,Female
13176,Before Midnight,Ernest Miller,9,Canada,26,10/8/2024,Female
14013,Harry Potter and the Prisoner of Azkaban,Kelly Miller,10,China,65,10/8/2024,Male
14205,Nueve reinas,Jesse Humphrey,8,USA,31,10/8/2024,Female
14452,True Romance,Jimmy Martinez,7,India,29,10/8/2024,Male
14983,The Wild Bunch,Lisa Stone,8,Japan,61,10/8/2024,Male
15133,The Manchurian Candidate,Melinda Haynes,7,China,27,10/8/2024,Female
15204,L'avventura,Timothy Villegas,10,Canada,55,10/8/2024,Female
15443,Harvey,Sharon Valdez,10,China,75,10/8/2024,Female
15536,Notorious,Julie Leonard,7,Canada,27,10/8/2024,Male
15773,A Night at the Opera,Gina Diaz,8,China,75,10/8/2024,Unknown
16123,Udta Punjab,Stephen Matthews,9,USA,30,10/8/2024,Unknown
16128,Udta Punjab,Anna Perez,8,Brazil,69,10/8/2024,Male
16299,Little Women,Michael Rodriguez,9,USA,45,10/8/2024,Male
16378,Le passé,Micheal Morris,6,USA,57,10/8/2024,Male
16556,Kaze tachinu,Andrew Figueroa,9,UK,69,10/8/2024,Female
16656,How to Train Your Dragon 2,Vanessa Bright,9,UK,34,10/8/2024,Female
16740,The Girl with the Dragon Tattoo,William Gibson,8,India,68,10/8/2024,Female
16889,Chugyeokja,Becky Ruiz,8,China,19,10/8/2024,Female
17118,The Boy in the Striped Pyjamas,Alice Allen,5,Germany,60,10/8/2024,Female
17480,The Curious Case of Benjamin Button,Jacob Howell,5,Australia,53,10/8/2024,Female
17504,Adams æbler,David Barnes,6,USA,57,10/8/2024,Male
17675,The Notebook,Charles Rodriguez,7,USA,31,10/8/2024,Male
17757,Les triplettes de Belleville,Kenneth Santana,7,India,36,10/8/2024,Male
18266,Gattaca,Christian Mitchell,8,France,55,10/8/2024,Female
18330,Breaking the Waves,Tamara Travis,8,UK,35,10/8/2024,Male
18332,Breaking the Waves,Cory Thompson,9,USA,31,10/8/2024,Male
18364,Ed Wood,Benjamin Wright,8,China,56,10/8/2024,Male
18376,What's Eating Gilbert Grape,Theresa Hill,9,Brazil,18,10/8/2024,Female
18416,Tombstone,Adam Johnston,7,India,18,10/8/2024,Unknown
18467,The Sandlot,Sarah Mcbride PhD,7,China,32,10/8/2024,Female
19044,The Color Purple,Kristen Hudson,8,Japan,67,10/8/2024,Female
19088,The Killing Fields,Sara Bond,7,USA,54,10/8/2024,Female
19505,Willy Wonka & the Chocolate Factory,David Phillips,7,Australia,40,10/8/2024,Male
19767,The Innocents,Andrew Duncan,7,Australia,49,10/8/2024,Male
19782,À bout de souffle,Sergio Jenkins,7,Canada,37,10/8/2024,Male
19789,Red River,Joseph Jones,7,Canada,63,10/8/2024,Male
19794,Red River,Bruce Mills,9,UK,42,10/8/2024,Female
20135,Roma,William Sullivan,7,France,43,10/8/2024,Male
20509,Me and Earl and the Dying Girl,Michael Johnson,6,USA,34,10/8/2024,Female
20560,Birdman or (The Unexpected Virtue of Ignorance),Brandon Shaw,7,China,32,10/8/2024,Male
20902,Star Trek Into Darkness,Robert Morgan,8,USA,31,10/8/2024,Male
20996,Skyfall,James Hahn,8,India,44,10/8/2024,Unknown
21222,Flipped,Tracy Donaldson,9,Brazil,74,10/8/2024,Male
21265,Toki o kakeru shôjo,Frank Rodriguez,8,USA,44,10/8/2024,Female
21422,Lucky Number Slevin,Catherine Acevedo,6,China,38,10/8/2024,Male
21424,Lucky Number Slevin,Brandon Castro,8,Canada,72,10/8/2024,Male
21961,Black Hawk Down,Wanda Nelson,8,USA,37,10/8/2024,Female
21976,Das Experiment,Tina Moore,8,Germany,40,10/8/2024,Female
21978,Das Experiment,Scott Brown,7,Australia,72,10/8/2024,Male
22146,Vampire Hunter D: Bloodlust,Natasha Cannon,9,India,70,10/8/2024,Female
22229,"South Park: Bigger, Longer & Uncut",Tanner Johnson,8,USA,50,10/8/2024,Female
22243,"South Park: Bigger, Longer & Uncut",Mary Garrett,9,India,45,10/8/2024,Male
22369,Abre los ojos,Theodore Guerrero,9,USA,52,10/8/2024,Male
22595,Do lok tin si,Luke Gentry,9,India,22,10/8/2024,Female
22602,Il postino,John Benton,8,USA,52,10/8/2024,Female
22653,Short Cuts,Chad Roberts,8,Canada,72,10/8/2024,Male
22928,Fried Green Tomatoes,Rachel Tucker,10,USA,32,10/8/2024,Male
23010,Spoorloos,Philip Greene,8,China,65,10/8/2024,Male
23511,Rupan sansei: Kariosutoro no shiro,Thomas Hernandez,6,France,59,10/8/2024,Male
23702,Enter the Dragon,Margaret Knight DDS,9,Australia,38,10/8/2024,Male
23834,A Man for All Seasons,Donald Campbell,7,Australia,51,10/8/2024,Unknown
23857,A Man for All Seasons,Ashley Santiago,6,India,37,10/8/2024,Female
24273,The Day the Earth Stood Still,Angela Hall,10,China,24,10/8/2024,Female
24449,The Florida Project,Rebekah Mata,9,USA,30,10/8/2024,Male
24517,Gifted,Valerie Ford,8,Australia,46,10/8/2024,Male
24593,Mustang,John Werner,8,Canada,74,10/8/2024,Male
24694,Bridge of Spies,Brandon Silva,8,India,28,10/8/2024,Female
25023,A Star Is Born,Kevin Woods,7,Canada,34,10/8/2024,Male
25252,Moneyball,Kimberly Anderson,9,India,56,10/8/2024,Male
25814,300,Gabrielle Reyes,5,Australia,43,10/8/2024,Male
26003,Jeux d'enfants,Brendan Marshall,9,China,20,10/8/2024,Female
26101,The Station Agent,Aaron Rich,8,China,72,10/8/2024,Female
26124,Boksuneun naui geot,Michelle Taylor,9,India,26,10/8/2024,Male
26308,Batoru rowaiaru,Dr. Zachary Strong,6,UK,19,10/8/2024,Female
26810,Sleepers,Katherine Nguyen,7,UK,44,10/8/2024,Female
26957,Apollo 13,Danielle Shaffer,10,USA,72,10/8/2024,Male
27002,Trois couleurs: Blanc,Linda Coleman,10,China,67,10/8/2024,Male
27017,Falling Down,Mitchell Murray,10,USA,24,10/8/2024,Female
27093,Omohide poro poro,Daniel Santos,4,India,30,10/8/2024,Male
27241,When Harry Met Sally...,Jordan Russell,8,USA,35,10/8/2024,Female
27308,The Little Mermaid,Mark Gray,8,India,30,10/8/2024,Male
27878,Lifeboat,Philip Bryant,7,India,42,10/8/2024,Female
177,Pulp Fiction,Corey Stevens,10,China,41,10/9/2024,Male
412,Star Wars: Episode V - The Empire Strikes Back,Shannon Jackson,10,Canada,24,10/9/2024,Female
1091,Léon,Christina Berg,7,Australia,19,10/9/2024,Unknown
1292,Psycho,Emily Cooper,9,Canada,75,10/9/2024,Male
1360,Modern Times,Chris Garcia,9,China,54,10/9/2024,Male
1418,Ayla: The Daughter of War,Rebecca Bennett,8,India,19,10/9/2024,Male
1464,Dangal,Kevin Mendez,10,China,25,10/9/2024,Female
1583,Avengers: Infinity War,Scott Wilson,8,UK,66,10/9/2024,Female
1946,Once Upon a Time in America,Vickie Martinez,7,Germany,20,10/9/2024,Male
1962,Once Upon a Time in America,Kristina Mata,9,India,68,10/9/2024,Unknown
1994,Raiders of the Lost Ark,Andrew Johnston,10,USA,46,10/9/2024,Female
2057,Alien,Daniel Morris,8,Australia,26,10/9/2024,Male
2088,Anand,Victoria Pearson,9,China,45,10/9/2024,Female
2186,Witness for the Prosecution,Seth Willis,7,Germany,74,10/9/2024,Male
2227,Paths of Glory,Rebecca Lee,10,China,74,10/9/2024,Female
2339,1917,Alfred Ward,8,USA,47,10/9/2024,Male
2428,Drishyam,Michelle Knight,10,Australia,69,10/9/2024,Female
2780,American Beauty,Kristen Lucas,9,Germany,59,10/9/2024,Female
3260,Per qualche dollaro in più,Sarah Peterson MD,4,USA,56,10/9/2024,Female
3370,North by Northwest,Miranda Clark,10,China,43,10/9/2024,Male
3680,Green Book,Denise Everett,10,Australia,27,10/9/2024,Unknown
3811,Baahubali 2: The Conclusion,Jeffery Smith,4,India,27,10/9/2024,Female
3944,Bhaag Milkha Bhaag,David Bowers,10,China,72,10/9/2024,Female
4000,Udaan,Ronald Perez,8,USA,62,10/9/2024,Male
4359,Rang De Basanti,Nicholas Brown,8,USA,38,10/9/2024,Unknown
4698,L.A. Confidential,Peter Thomas,9,USA,44,10/9/2024,Female
4804,Andaz Apna Apna,Andrew Williams,9,USA,57,10/9/2024,Female
4956,Die Hard,John Hudson,8,USA,32,10/9/2024,Male
5326,Some Like It Hot,Kristina Ford,6,China,43,10/9/2024,Male
5379,Det sjunde inseglet,Valerie Griffin,9,Canada,33,10/9/2024,Male
5488,Tôkyô monogatari,Angela Reed,8,China,24,10/9/2024,Male
5524,Rashômon,Anna Smith,8,India,32,10/9/2024,Male
5578,All About Eve,Janice Williams,6,China,27,10/9/2024,Unknown
5599,The Treasure of the Sierra Madre,Kristen Barnes,6,France,29,10/9/2024,Female
5628,To Be or Not to Be,Michael Burns,6,Germany,31,10/9/2024,Male
5829,Contratiempo,Mary Sullivan,9,China,28,10/9/2024,Unknown
6021,Relatos salvajes,Matthew Randall,8,Australia,52,10/9/2024,Female
6272,Ford v Ferrari,Brooke Hansen,8,India,75,10/9/2024,Female
6348,Spotlight,James Richardson,7,China,59,10/9/2024,Female
7043,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",Mathew Farley,6,India,72,10/9/2024,Female
7097,The Sixth Sense,James Fleming,8,India,74,10/9/2024,Male
7114,La leggenda del pianista sull'oceano,Christine Johnson,7,USA,38,10/9/2024,Unknown
7116,La leggenda del pianista sull'oceano,Amy Wilson,9,India,36,10/9/2024,Male
7271,Fargo,Kathleen Rodgers,8,Brazil,64,10/9/2024,Female
7790,The Deer Hunter,Daniel Fowler,8,Canada,27,10/9/2024,Female
7831,Network,Deanna Ryan,9,Canada,22,10/9/2024,Male
7984,Solaris,Donald Donovan,10,Germany,52,10/9/2024,Female
8063,Cool Hand Luke,Sarah Jacobs,10,India,30,10/9/2024,Male
8186,El ángel exterminador,Edward Pruitt,9,USA,72,10/9/2024,Male
8191,El ángel exterminador,Christopher Young,6,Brazil,74,10/9/2024,Male
8256,Sanjuro,Katherine Anderson,7,USA,53,10/9/2024,Female
8275,The Man Who Shot Liberty Valance,Donna Jones,8,UK,34,10/9/2024,Male
8650,The Red Shoes,Teresa Wells,5,China,75,10/9/2024,Female
9071,Togo,Gabrielle Vasquez,4,France,55,10/9/2024,Female
9161,La La Land,Holly Warner,10,India,35,10/9/2024,Female
9223,The Martian,Amber Hernandez,10,UK,40,10/9/2024,Female
9261,Zootopia,Hannah Kelley,7,Canada,57,10/9/2024,Female
9266,Zootopia,Troy Spencer,8,India,46,10/9/2024,Male
9328,Bãhubali: The Beginning,Clayton Calhoun,10,USA,46,10/9/2024,Male
9366,Wonder,Jordan Rice,5,China,29,10/9/2024,Female
9431,Short Term 12,Nichole Maynard,5,USA,69,10/9/2024,Female
9536,Her,Heidi Elliott,7,Germany,51,10/9/2024,Male
9632,The King's Speech,Gabriel Reyes,7,France,20,10/9/2024,Female
10023,Bin-jip,Tara Waller,10,Brazil,73,10/9/2024,Male
10095,Le scaphandre et le papillon,Lisa Davis,9,UK,24,10/9/2024,Female
10319,Mou gaan dou,Ashley Alvarado,6,USA,52,10/9/2024,Female
10444,Dogville,Diane Hays,10,India,53,10/9/2024,Female
10472,Vizontele,Lisa Perez,6,UK,70,10/9/2024,Female
11086,Dances with Wolves,Victor Palmer,7,Germany,30,10/9/2024,Female
11164,Akira,Anthony Blankenship,7,Canada,69,10/9/2024,Female
11226,Au revoir les enfants,Penny Smith,6,Germany,33,10/9/2024,Female
11274,The Terminator,Thomas Horton,9,China,25,10/9/2024,Male
11412,Annie Hall,Justin Howard,8,France,20,10/9/2024,Male
11460,Dog Day Afternoon,Jeffrey Carter,7,Australia,31,10/9/2024,Female
11573,Sleuth,Andrew Ware,8,Australia,47,10/9/2024,Male
11710,Rosemary's Baby,Annette Nelson,9,India,65,10/9/2024,Male
11746,Planet of the Apes,Martha Ellis,10,Germany,35,10/9/2024,Female
11818,Who's Afraid of Virginia Woolf?,Joseph Jones,7,Canada,19,10/9/2024,Female
11914,Per un pugno di dollari,Phyllis Fowler,8,Canada,34,10/9/2024,Male
11952,8½,Joshua Johnson,10,Japan,47,10/9/2024,Male
12520,Laura,Shelby Garrett,7,India,30,10/9/2024,Female
12668,The Grapes of Wrath,Cynthia Braun,5,Australia,19,10/9/2024,Female
13030,Sing Street,Kenneth Green,7,USA,31,10/9/2024,Female
13098,Nightcrawler,Michael Hernandez,8,China,38,10/9/2024,Male
13412,Moon,Rachel Walker,8,China,29,10/9/2024,Female
13502,Jab We Met,Michelle Moreno,7,Canada,70,10/9/2024,Female
13515,Boyhood,Katherine Hernandez,9,India,25,10/9/2024,Female
13567,"4 luni, 3 saptamâni si 2 zile",Christian Kennedy,7,India,66,10/9/2024,Male
13788,Life of Pi,Gary Harrison,9,Canada,62,10/9/2024,Male
14063,Hable con ella,Adam Gonzalez,8,USA,75,10/9/2024,Female
14379,Once Were Warriors,Lauren Davis,7,India,27,10/9/2024,Female
14416,True Romance,Brian Martin,8,UK,62,10/9/2024,Female
14444,True Romance,Ashley Jackson,6,Brazil,56,10/9/2024,Female
14498,Edward Scissorhands,John Mendoza,9,China,23,10/9/2024,Unknown
14529,My Left Foot: The Story of Christy Brown,Alexandra Watkins,8,Germany,18,10/9/2024,Male
14806,La montaña sagrada,Brandon Carson,8,India,21,10/9/2024,Female
14964,Patton,Dr. Ronald Johnson,10,Brazil,26,10/9/2024,Female
14978,The Wild Bunch,Regina Hood,8,India,67,10/9/2024,Female
15035,The Lion in Winter,Johnny Graham,10,USA,53,10/9/2024,Unknown
15285,Hiroshima mon amour,Emma Evans,7,Australia,32,10/9/2024,Female
15809,Freaks,Henry Benson,9,Canada,73,10/9/2024,Male
16182,Manchester by the Sea,Christopher Brown,6,Brazil,22,10/9/2024,Male
16199,Under sandet,Elizabeth Bradford,8,Canada,56,10/9/2024,Female
16201,Under sandet,Michael Aguilar,7,France,23,10/9/2024,Female
17320,American Gangster,Tina Melendez,6,India,51,10/9/2024,Male
17425,Little Miss Sunshine,Stephanie May,7,China,34,10/9/2024,Male
17741,Les triplettes de Belleville,Alyssa Brown,5,Australia,35,10/9/2024,Female
17791,Gongdong gyeongbi guyeok JSA,Mercedes Zamora,10,Australia,21,10/9/2024,Male
17848,The Count of Monte Cristo,Danielle Olsen,10,India,33,10/9/2024,Male
18230,Hana-bi,Jasmine Hicks,3,Germany,21,10/9/2024,Female
18285,The Game,Matthew Murphy,7,China,63,10/9/2024,Male
18469,The Sandlot,Austin Sims,9,UK,31,10/9/2024,Female
18824,Awakenings,Kristine Booth,9,Japan,46,10/9/2024,Male
18855,Majo no takkyûbin,Amy Anthony,7,Brazil,24,10/9/2024,Female
18978,Predator,Richard Williams,8,UK,19,10/9/2024,Female
19017,Ferris Bueller's Day Off,Stephanie Cole,9,India,74,10/9/2024,Male
19217,E.T. the Extra-Terrestrial,Adam Smith,7,Australia,75,10/9/2024,Female
19262,The Outlaw Josey Wales,Andrea Lucas DVM,10,UK,40,10/9/2024,Male
19529,Midnight Cowboy,Belinda Walker,7,UK,60,10/9/2024,Unknown
19570,Guess Who's Coming to Dinner,Lindsey Preston,7,Australia,42,10/9/2024,Female
20006,Bride of Frankenstein,Thomas Simpson,7,UK,58,10/9/2024,Female
20348,Omoide no Mânî,Stacy Holmes,9,USA,53,10/9/2024,Male
20425,Kingsman: The Secret Service,Shawna Mora,7,USA,68,10/9/2024,Male
20817,Midnight in Paris,Mr. Joel Mason,7,USA,38,10/9/2024,Female
20999,Skyfall,Emily Williams,7,USA,60,10/9/2024,Male
21135,Gake no ue no Ponyo,Ms. Jessica Mccullough,4,India,19,10/9/2024,Female
21483,Control,Timothy Davis,4,India,40,10/9/2024,Male
21694,The Machinist,Samuel Gonzalez,9,China,31,10/9/2024,Male
21841,Coraline,Michael Cox,10,Canada,63,10/9/2024,Male
21938,Adaptation.,Tyler Cain,9,China,30,10/9/2024,Unknown
22099,Ocean's Eleven,Jacob Allison,8,China,23,10/9/2024,Unknown
22103,Ocean's Eleven,Tracey Evans,7,India,32,10/9/2024,Male
22352,Abre los ojos,Michael Potts,6,India,57,10/9/2024,Male
22578,Do lok tin si,Andrew Jimenez,10,Germany,54,10/9/2024,Male
22673,Short Cuts,Carmen Patterson,9,China,29,10/9/2024,Male
22720,Philadelphia,Joshua Nunez,10,China,69,10/9/2024,Female
22782,Malcolm X,Logan Velez,7,USA,19,10/9/2024,Female
22869,Kurenai no buta,Brian Hobbs,9,China,39,10/9/2024,Unknown
23142,Blue Velvet,Corey Collins,8,UK,42,10/9/2024,Female
23148,Blue Velvet,Gail Gonzalez,9,Germany,45,10/9/2024,Female
23177,The Purple Rose of Cairo,Samantha Flores,7,Canada,58,10/9/2024,Female
23263,Zelig,Manuel Olson,8,China,61,10/9/2024,Female
23554,Halloween,Gina Dorsey,5,Australia,74,10/9/2024,Female
23993,Peeping Tom,Justin Morales,8,India,74,10/9/2024,Male
24160,The Ladykillers,Mary Gardner,7,Australia,38,10/9/2024,Female
24313,Fantasia,Elizabeth Gordon,4,UK,39,10/9/2024,Female
24384,Once Upon a Time... in Hollywood,Kimberly Mcintyre,5,India,70,10/9/2024,Unknown
24506,Gifted,Corey Jones,5,Brazil,23,10/9/2024,Female
24521,The Peanut Butter Falcon,David Williams,7,India,43,10/9/2024,Male
24748,Incredibles 2,Kristen Young,9,UK,19,10/9/2024,Male
24877,Dawn of the Planet of the Apes,Christopher Garza,8,Germany,71,10/9/2024,Female
25324,Zombieland,Annette Adams,6,Australia,45,10/9/2024,Unknown
25444,Seven Pounds,Michael Ramirez,6,India,52,10/9/2024,Female
25506,Stardust,Kristen Harvey,6,UK,51,10/9/2024,Male
25547,The Secret of Kells,Travis Ryan,7,Germany,33,10/9/2024,Male
25911,Lord of War,Nathan Williams,7,Germany,51,10/9/2024,Female
26059,The Station Agent,Maria Holland,8,Canada,68,10/9/2024,Unknown
26188,Finding Neverland,Nicole Bell,9,India,61,10/9/2024,Female
26830,Lost Highway,Brooke Jones,9,India,63,10/9/2024,Female
27092,Omohide poro poro,Patrick Johnson,7,Australia,40,10/9/2024,Female
27198,The Godfather: Part III,Cynthia Williams,9,UK,70,10/9/2024,Female
27586,Midnight Express,Michele Baker,10,UK,44,10/9/2024,Male
430,One Flew Over the Cuckoo's Nest,Melissa Jackson,10,USA,71,10/10/2024,Male
695,Saving Private Ryan,Michelle Robinson DVM,9,India,68,10/10/2024,Female
782,The Silence of the Lambs,Scott Maxwell,9,USA,19,10/10/2024,Male
1839,Oldeuboi,Mr. Kenneth Campbell DDS,10,Germany,38,10/10/2024,Female
1934,Once Upon a Time in America,Sara Rush,10,UK,26,10/10/2024,Female
2177,Witness for the Prosecution,Daniel Chandler,6,Canada,47,10/10/2024,Male
2210,Paths of Glory,Daniel Baker,10,India,52,10/10/2024,Male
2323,The Great Dictator,Michelle Campbell,10,Canada,20,10/10/2024,Male
2438,Drishyam,Briana Moody,9,France,39,10/10/2024,Female
2577,Babam ve Oglum,Sandra Bennett,7,USA,23,10/10/2024,Male
2825,Bacheha-Ye aseman,Sarah Bentley,9,Australia,28,10/10/2024,Male
3321,The Apartment,Natalie Buckley,8,Australia,62,10/10/2024,Female
3714,Green Book,Dale Bullock,10,Canada,28,10/10/2024,Male
3734,"Three Billboards Outside Ebbing, Missouri",Johnny Peterson,10,India,48,10/10/2024,Male
3932,Bhaag Milkha Bhaag,Matthew Obrien,9,India,21,10/10/2024,Male
4324,Rang De Basanti,Allen Goodman,10,India,46,10/10/2024,Male
4332,Rang De Basanti,Megan Williams,8,India,50,10/10/2024,Female
4445,Batman Begins,Christopher Miller,8,India,46,10/10/2024,Unknown
4520,Hauru no ugoku shiro,Cory Garcia,10,China,72,10/10/2024,Male
4642,"Lock, Stock and Two Smoking Barrels",Christopher Lane,10,USA,59,10/10/2024,Female
4712,Eskiya,Vincent James,10,China,50,10/10/2024,Male
5044,Stalker,Kathy Conley,10,USA,48,10/10/2024,Female
5234,To Kill a Mockingbird,Shawn Mullins,7,UK,26,10/10/2024,Female
5320,Some Like It Hot,Tami Ayers,9,Brazil,31,10/10/2024,Female
5607,The Treasure of the Sierra Madre,Kathleen Orozco,7,USA,72,10/10/2024,Male
5944,Logan,Jason Smith,9,India,73,10/10/2024,Male
6305,Ford v Ferrari,Vickie Mendoza,9,Australia,75,10/10/2024,Female
7105,The Sixth Sense,Dr. Jonathan Howell DDS,7,Brazil,28,10/10/2024,Male
7411,Jurassic Park,Brenda Salazar,10,Australia,59,10/10/2024,Female
7583,Platoon,Justin Powers,10,China,68,10/10/2024,Male
7630,"Paris, Texas",Mr. Kevin Santana,7,Germany,36,10/10/2024,Male
7798,The Deer Hunter,Nicholas Potter,8,China,61,10/10/2024,Female
7912,Chinatown,Melissa Foley,7,India,35,10/10/2024,Female
8127,Andrei Rublev,Andrea Patel,10,India,65,10/10/2024,Female
8404,Le notti di Cabiria,Charles Curry,9,Germany,51,10/10/2024,Male
8733,Mr. Smith Goes to Washington,Vicki Riley,9,Australia,35,10/10/2024,Male
8906,The Circus,Mrs. Megan Taylor,8,France,52,10/10/2024,Female
9030,Das Cabinet des Dr. Caligari,Scott Jones,5,Germany,45,10/10/2024,Female
9104,Baby,Michelle Turner,8,UK,39,10/10/2024,Female
9141,La La Land,Mason Wall,6,Germany,50,10/10/2024,Unknown
9197,Lion,Marisa Park,6,India,20,10/10/2024,Male
9412,Special Chabbis,Russell Kerr,8,USA,28,10/10/2024,Unknown
9621,The King's Speech,Patrick Carr,7,India,62,10/10/2024,Female
10105,Le scaphandre et le papillon,Alyssa Gamble,8,China,71,10/10/2024,Female
10277,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,Jessica Schwartz,10,UK,26,10/10/2024,Male
10342,Pirates of the Caribbean: The Curse of the Black Pearl,Charles Oliver,7,USA,43,10/10/2024,Female
10397,Big Fish,Juan Davis,9,USA,64,10/10/2024,Female
10535,Dancer in the Dark,Michael Garrett,7,China,49,10/10/2024,Female
10629,Festen,Danny Little,7,USA,53,10/10/2024,Male
10927,Bound by Honor,Savannah Williams,10,USA,57,10/10/2024,Male
11092,Dances with Wolves,Louis Calhoun,6,Germany,57,10/10/2024,Female
11201,The Princess Bride,Lawrence Cole,8,USA,23,10/10/2024,Female
11243,Au revoir les enfants,Joseph Cox,10,India,51,10/10/2024,Male
11285,The Terminator,Dawn Burke,9,Germany,24,10/10/2024,Male
11289,The Terminator,Brianna Hill,8,USA,22,10/10/2024,Female
11359,Kagemusha,Annette Montgomery,8,China,30,10/10/2024,Female
11360,Kagemusha,Sherry Bright PhD,7,China,51,10/10/2024,Male
11404,Annie Hall,Patricia Richards,5,Germany,75,10/10/2024,Male
11760,The Graduate,Anna Bailey,9,India,19,10/10/2024,Female
11798,Who's Afraid of Virginia Woolf?,Richard Bryant,10,India,32,10/10/2024,Male
11897,Per un pugno di dollari,Amy Bush,6,USA,33,10/10/2024,Male
12011,La dolce vita,Shawn Gould,6,USA,55,10/10/2024,Female
12371,A Streetcar Named Desire,Gregory Bradley,8,USA,22,10/10/2024,Male
12536,Laura,Kelly Mejia,10,China,60,10/10/2024,Male
12657,The Grapes of Wrath,Kimberly Morgan,10,China,65,10/10/2024,Female
12672,The Grapes of Wrath,Cheryl Cordova,8,Brazil,57,10/10/2024,Female
12685,The Grapes of Wrath,John Shaw,9,China,47,10/10/2024,Male
12859,Marriage Story,Debra Obrien,8,Canada,61,10/10/2024,Male
13214,X-Men: Days of Future Past,Steven Garcia,9,China,62,10/10/2024,Male
13520,Boyhood,Vanessa Smith DDS,10,China,20,10/10/2024,Male
13817,Fantastic Mr. Fox,Dr. David Wilson,10,China,43,10/10/2024,Female
14329,Toy Story 2,Michelle Rosales,7,USA,41,10/10/2024,Unknown
14369,Mimi wo sumaseba,Tara Murillo,8,China,47,10/10/2024,Female
14426,True Romance,Nathan Johnson,9,Australia,55,10/10/2024,Male
14704,The Blues Brothers,Amanda Gonzalez,7,USA,59,10/10/2024,Male
14739,All That Jazz,Scott Oconnor,8,USA,38,10/10/2024,Male
14761,Dawn of the Dead,Kevin Guzman,7,Canada,55,10/10/2024,Male
14966,Patton,Lori Lawson,9,China,46,10/10/2024,Male
15029,Night of the Living Dead,Jason Roberts,8,India,73,10/10/2024,Male
15445,Harvey,Joanne Goodwin MD,9,India,74,10/10/2024,Female
15461,Miracle on 34th Street,Jessica Gonzalez,10,UK,35,10/10/2024,Female
15638,The Philadelphia Story,Heather Rivera,6,USA,74,10/10/2024,Female
15678,His Girl Friday,Kevin Roberts,8,Canada,18,10/10/2024,Male
15739,The Adventures of Robin Hood,Adam Chavez,8,France,57,10/10/2024,Female
15994,Forushande,Manuel Nguyen,10,India,39,10/10/2024,Male
16084,Paddington 2,Jason Parker,8,India,69,10/10/2024,Male
16126,Udta Punjab,Jennifer Perez,8,China,24,10/10/2024,Male
16312,Little Women,Robin Pennington,8,China,23,10/10/2024,Male
16316,Little Women,Holly Ferguson,8,India,43,10/10/2024,Male
17002,The Trial of the Chicago 7,Jose Manning,7,USA,46,10/10/2024,Male
17134,The Boy in the Striped Pyjamas,Suzanne Thomas,6,Germany,31,10/10/2024,Male
17234,Auf der anderen Seite,Grant Jennings,6,India,35,10/10/2024,Female
17278,Atonement,Casey Sutton,7,UK,35,10/10/2024,Male
17754,Les triplettes de Belleville,Matthew Flores,8,Germany,48,10/10/2024,Male
17997,Cast Away,Samantha Logan,7,France,43,10/10/2024,Female
18034,The Boondock Saints,Stuart Winters,8,UK,38,10/10/2024,Male
18132,Shrek,Eric Carney,9,China,53,10/10/2024,Female
18199,Hana-bi,Brian Smith,8,Japan,56,10/10/2024,Male
18301,The Game,Angel Clark,8,India,52,10/10/2024,Female
18589,A Bronx Tale,Lauren Reynolds,9,USA,18,10/10/2024,Female
18732,La double vie de Véronique,Michael Peterson,8,Brazil,20,10/10/2024,Female
19127,Ghostbusters,Sharon Schneider,10,Canada,47,10/10/2024,Male
19167,The Right Stuff,Barbara Peterson,9,Australia,67,10/10/2024,Male
19211,E.T. the Extra-Terrestrial,Elizabeth Roberson,7,UK,55,10/10/2024,Unknown
19290,The Outlaw Josey Wales,Bradley Johnson,5,Australia,74,10/10/2024,Female
19451,Cabaret,Michelle Barrera,9,USA,20,10/10/2024,Unknown
